ID,Name,Works API URL,Works Count,H-Index,Country Code
https://openalex.org/A5023767790,Anna Laura Mancini,https://api.openalex.org/works?filter=author.id:A5023767790,54,9,IT
https://openalex.org/A5039256697,Anna Rogers,https://api.openalex.org/works?filter=author.id:A5039256697,76,25,DK
https://openalex.org/A5091783761,Anna Sapienza,https://api.openalex.org/works?filter=author.id:A5091783761,41,13,US
https://openalex.org/A5061454360,Anna Sára Ligeti,https://api.openalex.org/works?filter=author.id:A5061454360,11,2,HU
https://openalex.org/A5102733770,Anna Seo Gyeong Choi,https://api.openalex.org/works?filter=author.id:A5102733770,5,2,US
https://openalex.org/A5061225686,Anna Sokolova,https://api.openalex.org/works?filter=author.id:A5061225686,142,24,RU
https://openalex.org/A5037838698,Anna‐Carolina Haensch,https://api.openalex.org/works?filter=author.id:A5037838698,29,4,DE
https://openalex.org/A5063995659,Annapaola Marconi,https://api.openalex.org/works?filter=author.id:A5063995659,131,23,IT
https://openalex.org/A5018717377,Anne C. Kroon,https://api.openalex.org/works?filter=author.id:A5018717377,43,13,NL
https://openalex.org/A5018717377,Anne C. Kroon,https://api.openalex.org/works?filter=author.id:A5018717377,43,13,NL
https://openalex.org/A5020916633,Anne Cathrine Linder,https://api.openalex.org/works?filter=author.id:A5020916633,21,5,DK
https://openalex.org/A5018717377,Anne C. Kroon,https://api.openalex.org/works?filter=author.id:A5018717377,43,13,NL
https://openalex.org/A5086655976,Anne-Marie Nußberger,https://api.openalex.org/works?filter=author.id:A5086655976,23,8,GB
https://openalex.org/A5033297158,Anoushka Kiyawat,https://api.openalex.org/works?filter=author.id:A5033297158,5,1,US
https://openalex.org/A5100757577,Anqi Liu,https://api.openalex.org/works?filter=author.id:A5100757577,173,21,CN
https://openalex.org/A5115594465,Anqi Shao,https://api.openalex.org/works?filter=author.id:A5115594465,16,4,US
https://openalex.org/A5084759534,Frank A. Cusimano,https://api.openalex.org/works?filter=author.id:A5084759534,18,6,US
https://openalex.org/A5015651100,Antoine Vendeville,https://api.openalex.org/works?filter=author.id:A5015651100,16,4,GB
https://openalex.org/A5047632353,Antonin Pottier,https://api.openalex.org/works?filter=author.id:A5047632353,125,13,DE
https://openalex.org/A5033797206,Antonio Bucchiarone,https://api.openalex.org/works?filter=author.id:A5033797206,243,26,IT
https://openalex.org/A5045033500,Antonio Desiderio,https://api.openalex.org/works?filter=author.id:A5045033500,13,3,IT
https://openalex.org/A5078906245,Antonio Longa,https://api.openalex.org/works?filter=author.id:A5078906245,33,7,IT
https://openalex.org/A5005075823,Juan Antonio Rojas‐Contreras,https://api.openalex.org/works?filter=author.id:A5005075823,76,21,MX
https://openalex.org/A5084285249,Antti Gronow,https://api.openalex.org/works?filter=author.id:A5084285249,58,14,FI
https://openalex.org/A5089890523,Anubhab Das,https://api.openalex.org/works?filter=author.id:A5089890523,9,4,IN
https://openalex.org/A5091669275,Anya Hommadova Lu,https://api.openalex.org/works?filter=author.id:A5091669275,11,4,US
https://openalex.org/A5006404907,Aoi Naito,https://api.openalex.org/works?filter=author.id:A5006404907,11,3,JP
https://openalex.org/A5053835888,Aparna Ananthasubramaniam,https://api.openalex.org/works?filter=author.id:A5053835888,15,3,US
https://openalex.org/A5078974283,Apostolos Fasianos,https://api.openalex.org/works?filter=author.id:A5078974283,26,8,GR
https://openalex.org/A5033485181,Ardon Z. Shorr,https://api.openalex.org/works?filter=author.id:A5033485181,5,2,US
https://openalex.org/A5007924006,Aria Pessianzadeh,https://api.openalex.org/works?filter=author.id:A5007924006,2,1,US
https://openalex.org/A5050946877,Ariadna Albors Zumel,https://api.openalex.org/works?filter=author.id:A5050946877,2,0,[]
https://openalex.org/A5090819842,Ariane Kelly Costa,https://api.openalex.org/works?filter=author.id:A5090819842,1,0,BR
https://openalex.org/A5040192490,Arianna Pera,https://api.openalex.org/works?filter=author.id:A5040192490,7,2,DK
https://openalex.org/A5051193196,Aritra Dasgupta,https://api.openalex.org/works?filter=author.id:A5051193196,68,17,US
https://openalex.org/A5058670333,Armando Bazzani,https://api.openalex.org/works?filter=author.id:A5058670333,206,18,IT
https://openalex.org/A5080502439,Armin Pournaki,https://api.openalex.org/works?filter=author.id:A5080502439,15,4,DE
https://openalex.org/A5074624254,Armin Shams,https://api.openalex.org/works?filter=author.id:A5074624254,6,1,IE
https://openalex.org/A5041800454,Ashish Kumar Sarker,https://api.openalex.org/works?filter=author.id:A5041800454,49,8,BD
https://openalex.org/A5022756567,Arnab Sircar,https://api.openalex.org/works?filter=author.id:A5022756567,2,1,[]
https://openalex.org/A5005519980,Arnault Chatelain,https://api.openalex.org/works?filter=author.id:A5005519980,3,3,FR
https://openalex.org/A5025112887,Artem Kuriksha,https://api.openalex.org/works?filter=author.id:A5025112887,5,2,US
https://openalex.org/A5047707045,Artëm Volgin,https://api.openalex.org/works?filter=author.id:A5047707045,12,2,GB
https://openalex.org/A5103528093,A. N. Thakur,https://api.openalex.org/works?filter=author.id:A5103528093,6,4,US
https://openalex.org/A5000213324,Arun Frey,https://api.openalex.org/works?filter=author.id:A5000213324,16,8,US
https://openalex.org/A5101925935,Arunas Radzvilavicius,https://api.openalex.org/works?filter=author.id:A5101925935,21,5,NO
https://openalex.org/A5018810732,Asael H. Sorensen,https://api.openalex.org/works?filter=author.id:A5018810732,2,0,[]
https://openalex.org/A5093053789,Ashi Garg,https://api.openalex.org/works?filter=author.id:A5093053789,1,1,[]
https://openalex.org/A5051438718,Ashley Francisco,https://api.openalex.org/works?filter=author.id:A5051438718,8,2,US
https://openalex.org/A5029294803,Ashley Muddiman,https://api.openalex.org/works?filter=author.id:A5029294803,46,18,US
,Ashlyn B. Aske,,,,
https://openalex.org/A5048789742,Ashton Anderson,https://api.openalex.org/works?filter=author.id:A5048789742,87,22,US
https://openalex.org/A5045356775,Asmeret Bier Naugle,https://api.openalex.org/works?filter=author.id:A5045356775,52,5,US
https://openalex.org/A5091981124,Athina Anastasiadou,https://api.openalex.org/works?filter=author.id:A5091981124,5,2,NL
https://openalex.org/A5060864902,Atom Sonoda,https://api.openalex.org/works?filter=author.id:A5060864902,11,2,JP
,Atticus McWhorter,,,,
https://openalex.org/A5065544460,Attila Varga,https://api.openalex.org/works?filter=author.id:A5065544460,211,30,HU
https://openalex.org/A5001097474,Atushi Ishikawa,https://api.openalex.org/works?filter=author.id:A5001097474,112,11,JP
https://openalex.org/A5074722895,Avi Gamoran,https://api.openalex.org/works?filter=author.id:A5074722895,11,3,IL
https://openalex.org/A5034182754,A. Chawla,https://api.openalex.org/works?filter=author.id:A5034182754,15,3,GB
https://openalex.org/A5021905307,Axel Peytavin,https://api.openalex.org/works?filter=author.id:A5021905307,17,3,NL
https://openalex.org/A5058457102,Ayan-Yue Gupta,https://api.openalex.org/works?filter=author.id:A5058457102,22,2,GB
https://openalex.org/A5043526874,Aymeric Luneau,https://api.openalex.org/works?filter=author.id:A5043526874,16,2,FR
https://openalex.org/A5090271895,Ayush Kanodia,https://api.openalex.org/works?filter=author.id:A5090271895,24,7,IN
https://openalex.org/A5043382223,Babak Hemmatian,https://api.openalex.org/works?filter=author.id:A5043382223,31,4,US
https://openalex.org/A5030641600,Babak Heydari,https://api.openalex.org/works?filter=author.id:A5030641600,97,20,MX
https://openalex.org/A5112838150,Badr AlKhamissi,https://api.openalex.org/works?filter=author.id:A5112838150,35,7,CH
https://openalex.org/A5049607869,Bahador Bahrami,https://api.openalex.org/works?filter=author.id:A5049607869,133,34,DE
https://openalex.org/A5088501882,Bahareh Sarrafzadeh,https://api.openalex.org/works?filter=author.id:A5088501882,23,6,US
https://openalex.org/A5009108675,Bailey K. Fosdick,https://api.openalex.org/works?filter=author.id:A5009108675,118,19,US
https://openalex.org/A5033543507,Baird Howland,https://api.openalex.org/works?filter=author.id:A5033543507,6,4,US
https://openalex.org/A5043896739,Balaraju Battu,https://api.openalex.org/works?filter=author.id:A5043896739,21,5,US
https://openalex.org/A5043896739,Balaraju Battu,https://api.openalex.org/works?filter=author.id:A5043896739,21,5,US
